โมทีฟ คอนโดมิเนียม แจ้งวัฒนะ,หลักสี่
โรงแรมเซ็นทรา บายเซ็นทาราศูนย์ราชการและคอนเวนชันเซ็นเตอร์ แจ้งวัฒนะ,หลักสี่
โสสุ นคร คอนโด,หลักสี่
การ์เด้นโฮม 8 (ถนนนิมิตใหม่ 12),คลองสามวา
คาซาลีน่า นิมิตรใหม่ – มีนบุรี,คลองสามวา
ชัยพฤกษ์ ทางด่วนรามอินทรา-จตุโชติ,คลองสามวา
ชัยพฤกษ์ รามอินทรา-วงแหวน 2,คลองสามวา
ชื่นกมลนิเวศน์ 7,คลองสามวา
ซิกเนเจอร์ รามอินทรา,คลองสามวา
ซิตี้เซนส์ รามอินทรา,คลองสามวา
ซิตี้เซนส์ รามอินทรา-วัชรพล,คลองสามวา
ดิ โอโซน ปัญญาอินทรา,คลองสามวา
ทัสคานี ประชาร่วมใจ 37,คลองสามวา
นลิน เรสซิเดนซ์ หทัยราษฎร์,คลองสามวา
นิรันดร์สิริ สามวา – สุวรรณภูมิ,คลองสามวา
บดินทร 2,คลองสามวา
บาลียา,คลองสามวา
บุราสิริ ปัญญาอินทรา,คลองสามวา
บุศรินทร์ รามอินทรา,คลองสามวา
บ้านกฤษดานคร 25,คลองสามวา
บ้านชัยพฤกษ์ รามอินทรา - พระยาสุเรนทร์,คลองสามวา
บ้านชัยพฤกษ์ รามอินทรา – วงแหวน 2,คลองสามวา
บ้านดวงกมล,คลองสามวา
บ้านบุญนิมิต (คลองสามวา),คลองสามวา
บ้านบุรีรมย์ รามอินทรา-คู้บอน,คลองสามวา
บ้านบุรีรมย์ รามอินทรา-ซาฟารี,คลองสามวา
บ้านพร้อมพัฒน์ กรีนโนวา รามอินทรา,คลองสามวา
บ้านพฤกษา 65 รังสิต-คลอง 2,คลองสามวา
บ้านพฤกษ์ลดา วงแหวน - หทัยราษฎร์,คลองสามวา
บ้านพึงใจ หทัยราษฎร์ 33/1,คลองสามวา
บ้านมณเฑียรทิพย์ พระยาสุเรนทร์,คลองสามวา
บ้านราชพฤกษ์ รามอินทรา – หทัยราษฎร์,คลองสามวา
บ้านรื่นฤดี 5 รามอินทรา – หทัยราษฎร์,คลองสามวา
บ้านรื่นฤดี 6 รามอินทรา-ซาฟารี,คลองสามวา
บ้านร่มเย็น 5,คลองสามวา
บ้านวงศกร 1,คลองสามวา
บ้านวงศกร 5,คลองสามวา
บ้านสัมมากร มีนบุรี,คลองสามวา
บ้านเดี่ยว ลลิล กรีนวิลล์ ลักซ์ รามอินทรา,คลองสามวา
บ้านเสนาวิลล่า 4,คลองสามวา
บ้านเอื้ออาทร รามอินทรา 117,คลองสามวา
บ้านเอื้ออาทร หทัยราษฎร์,คลองสามวา
ประภาทรัพย์ 4 รามอินทรา – เจริญพัฒนา,คลองสามวา
ปัญญาเลคโฮม,คลองสามวา
พนาสนธิ์ 4,คลองสามวา
พนาสนธิ์ การ์เด้นโฮม 6,คลองสามวา
พนาสนธิ์ การ์เด้นโฮม 8 (ถนนนิมิตรใหม่ ซอย 12),คลองสามวา
พนาสนธิ์ วิลล่า นิมิตใหม่,คลองสามวา
พนาสนธิ์ ไพรเวทโฮม หทัยราษฏร์ 37,คลองสามวา
พร้อมพัฒน์ พรีวา,คลองสามวา
พร้อมพัฒน์ ไพร์ม,คลองสามวา
พฤกษาทาวน์ พรีเว่ รามอินทรา 117,คลองสามวา
พฤกษาทาวน์เน็กซ์ รามอินทรา-วงแหวนฯ,คลองสามวา
พฤกษาวิลล์ 23 รามอินทรา-พระยาสุเรนทร์,คลองสามวา
พฤกษาวิลล์ 55 วงแหวน-รามอินทรา,คลองสามวา
พฤกษาวิลล์ 55/2 วงแหวน-รามอินทรา,คลองสามวา
พฤกษาวิลล์ 6 รามอินทรา-พระยาสุเรนทร์,คลองสามวา
พฤกษาวิลล์ 62/1 นิมิตรใหม่,คลองสามวา
พฤกษาวิลล์ 62/2 นิมิตใหม่,คลองสามวา
พลีโน่ รามอินทรา บางชัน สเตชั่น,คลองสามวา
พลีโน่ วงแหวน - รามอินทรา,คลองสามวา
พาทาโกเนีย รามอินทรา - ซาฟารี,คลองสามวา
ภัทรินทร์ 2 รามอินทรา – หทัยราษฏร์,คลองสามวา
มัณฑนา พระยาสุเรนทร์ 26,คลองสามวา
ร่มทิพย์ ปาร์ค,คลองสามวา
ศิรินรัตน์ หทัยราฎร์,คลองสามวา
ศุภาลัย เบลล่า วงแหวน-รามอินทรา,คลองสามวา
สราญสิริ รามอินทรา,คลองสามวา
สัมมากร นิมิตใหม่ (คลองสามวา),คลองสามวา
สุภาวัลย์,คลองสามวา
หมู่บ้านปัญญาอินทรา,คลองสามวา
หมู่บ้านลิ่ฟวิ่งลากูน รามอินทรา 109,คลองสามวา
อารียา โคโม่ วงแหวน-รามอินทรา,คลองสามวา
อาร์เค พาร์ค รามอินทรา-ซาฟารี,คลองสามวา
อาร์เอ็นพี เพลส รามอินทรา-สุวินทวงศ์,คลองสามวา
อินทรา วิว คอนโด ทาวน์,คลองสามวา
ฮาบิเทีย ปัญญาอินทรา 1,คลองสามวา
ฮาบิเทีย ปัญญาอินทรา 2,คลองสามวา
ฮาบิเทีย ยาร์ด รามอินทรา,คลองสามวา
ฮาบิเทีย วงแหวน-รามอินทรา,คลองสามวา
ฮาบิเทีย ออร์บิต หทัยราษฎร์,คลองสามวา
ฮาบิเทีย เวนต์ ปัญญาอินทรา,คลองสามวา
ฮาบิเทีย โมทีฟ ปัญญาอินทรา,คลองสามวา
เค.ซี. คลัสเตอร์ รามอินทรา-ซาฟารี,คลองสามวา
เค.ซี. คลัสเตอร์ วงแหวน-รามอินทรา,คลองสามวา
เค.ซี. รามอินทรา 1,คลองสามวา
เค.ซี. รามอินทรา 2,คลองสามวา
เค.ซี. รามอินทรา 5,คลองสามวา
เค.ซี. รามอินทรา 6,คลองสามวา
เค.ซี. รามอินทรา 8,คลองสามวา
เค.ซี.การ์เด้นโฮม,คลองสามวา
เค.ซี.การ์เด้นโฮม นิมิตรใหม่ 40,คลองสามวา
เค.ซี.พาร์ควิลล์ 3,คลองสามวา
เค.ซี.รามอินทรา 4,คลองสามวา
เค.ริซ ทาวน์ รามคำแหง-นิมิตใหม่ 15,คลองสามวา
เค.ริซทาวน์ จตุโชติ-รามอินทรา,คลองสามวา
เคซี2,คลองสามวา
เซนโทร วงแหวน-จตุโชติ,คลองสามวา
เดอะ คัลเลอร์ส วงแหวนฯ-รามอินทรา 2,คลองสามวา
เดอะ ซิตี้ รามอินทรา-วงแหวน,คลองสามวา
เดอะ ทัสคาน่า วงแหวน-รามอินทรา,คลองสามวา
เดอะ ธารา รามอินทรา,คลองสามวา
เดอะ นีซ รามอินทรา,คลองสามวา
เดอะ รักซ์ รามอินทรา-หทัยราษฎร์,คลองสามวา
เดอะ วิลโล่ว์ ทาวน์โฮม รามอินทรา,คลองสามวา
เดอะ สวีท การ์เด้นวิลล์ 2,คลองสามวา
เดอะ เซนโทร รามอินทรา 109,คลองสามวา
เดอะ แพสเซจ รามอินทรา-คู้บอน,คลองสามวา
เดอะ โมสท์ สามวา-มีนบุรี,คลองสามวา
เดอะคัลเลอร์ส พรีเมียม วงแหวน-รามอินทรา,คลองสามวา
เดอะคัลเลอร์ส วงแหวน-รามอินทรา,คลองสามวา
เดอะรีเจนท์ สตรีท บาย อาร์เค รามอินทรา 109,คลองสามวา
เดอะสวีท การ์เด้น พระยาสุเรนทร์ 40,คลองสามวา
เดอะฮัมบูร์ก ( รามอินทรา - รามคำแหง ),คลองสามวา
เดอะโมส,คลองสามวา
เนเบอร์โฮม วัชรพล,คลองสามวา
เมดิโอ้,คลองสามวา
เมอร์ราญา เพลส คู้บอน 34,คลองสามวา
เสนากรีนวิลล์ รามอินทรา,คลองสามวา
เสนาวิลล่า รามอินทรา,คลองสามวา
เอกกวิน เลียบคลอง 2,คลองสามวา
แกรนด์ บริทาเนีย วงแหวน รามอินทรา,คลองสามวา
แกรนด์ ออร์คิด วิลล่า,คลองสามวา
แลนซีโอ นอฟ รามอินทรา-วงแหวนฯ(คู้บอน),คลองสามวา
ไพรเวท รามอินทรา,คลองสามวา
ไพรเวท เลค การ์เด้น รามอินทรา,คลองสามวา
ไพศาล ปาร์ค วิลล์,คลองสามวา
ไอ-ดีไซน์ วงแหวน-รามอินทรา,คลองสามวา
624 คอนโดเลต รัชดา 36,จตุจักร
Ban Klang Muang the Paris Ratchawipha,จตุจักร
กรู๊ฟ ไวบส์ ลาดพร้าว 18,จตุจักร
กาลิเลโอ รัชดา 32,จตุจักร
คอนแดร์ มณียา,จตุจักร
คอนโด ดิ เออร์บาโน่ รัชดาภิเษก 19,จตุจักร
คอนโด นอตติ้ง ฮิลล์ จตุจักร อินเตอร์เชนจ์,จตุจักร
คอนโด ยู รัชโยธิน,จตุจักร
คอนโด ยู วิภา-ลาดพร้าว,จตุจักร
คอนโด วัน ลาดพร้าว 15,จตุจักร
คอนโด วัน ลาดพร้าว 18,จตุจักร
คอนโด วัน ลาดพร้าว สเตชั่น,จตุจักร
งามวดี เพลส,จตุจักร
จี-วัน คอนโด,จตุจักร
ชาโตว์ อิน ทาวน์ พหลโยธิน 32,จตุจักร
ชาโตว์ อิน ทาวน์ วิภาวดี 30,จตุจักร
ชาโตว์ อิน ทาวน์ เมเจอร์ รัชโยธิน,จตุจักร
ชาโตว์ อิน ทาวน์ เมเจอร์ รัชโยธิน 2,จตุจักร
ชาโตว์ อิน ทาวน์ โฟร์ วิงส์ รัชโยธิน,จตุจักร
ชาโตว์ อินทาวน์ รัชดา 36,จตุจักร
ชาโตว์ อินทาวน์ วิภาวดี 30-2,จตุจักร
ชีวาทัย เกษตร-นวมินทร์,จตุจักร
ซิม วิภา-ลาดพร้าว,จตุจักร
ซี ทู คอนโดมิเนียม,จตุจักร
ซี เพลส ลาดพร้าว 18,จตุจักร
ซีทู ลาดพร้าว 5,จตุจักร
ซื่อตรงแกรนด์โฮม เสนา,จตุจักร
ดับบลิว.พี. เซ็นทรัลคอนโดมิเนียม,จตุจักร
ดิ ยูนีค 10,จตุจักร
ดิ ยูนีค รัชดา เท็นไนน์,จตุจักร
ดิ ยูนีค เท็น ไนน์,จตุจักร
ดิ ออริจิ้น รัชดา – ลาดพร้าว,จตุจักร
ดิ ออริจิ้น ลาดพร้าว 15,จตุจักร
ดิ ออเธอร์ รัชดา 32,จตุจักร
ดิ เอนวี่ สะพานควาย,จตุจักร
ดิ แอล ฟิฟทีน คอนโด,จตุจักร
ดิ แอลเลแกนซ์ ลาดพร้าว 1,จตุจักร
ดิอิสสระ ลาดพร้าว,จตุจักร
ดีมูระ รัชโยธิน,จตุจักร
ดุลิยาเพลส อาคารซี,จตุจักร
ตวันนา เรสซิเดนส์,จตุจักร
ตึกช้าง,จตุจักร
ทรี คอนโด ลาดพร้าว 27,จตุจักร
ทามารีน ทรี เรสซิเดนซ์,จตุจักร
ทาวน์ อเวนิว ซิกซ์ตี้ วิภาวดี 60,จตุจักร
ที-วัน พหลโยธิน 32,จตุจักร
ธนาพัฒน์ วิภา,จตุจักร
นิว โนเบิล รัชดา-ลาดพร้าว,จตุจักร
บราวน์ คอนโด รัชดา 32,จตุจักร
บริดจ์ พหลโยธิน 37,จตุจักร
บางบัว 2,จตุจักร
บางบัว คอนโด,จตุจักร
บีทีเอส เรสซิเดนท์,จตุจักร
บ้าน ประชานิเวศน์,จตุจักร
บ้าน รัชโยธิน,จตุจักร
บ้าน วิภาวี,จตุจักร
บ้าน สวน จตุจักร,จตุจักร
บ้าน สวน นพเก้า,จตุจักร
บ้าน สวน รัชดา,จตุจักร
บ้านกลางกรุง เดอะ รอยัล เวียนนา รัชวิภา รัชดาภิเษก,จตุจักร
บ้านกลางเมือง พหลโยธิน 50,จตุจักร
บ้านกลางเมือง มอนติคาร์โล รัชวิภา,จตุจักร
บ้านกลางเมือง รัชดา 36,จตุจักร
บ้านกลางเมือง รัชโยธิน,จตุจักร
บ้านกลางเมือง วิภาวดี,จตุจักร
บ้านกลางเมือง วิภาวดี 64,จตุจักร
บ้านกลางเมือง เดอะปารีส รัชวิภา,จตุจักร
บ้านพระยาภิรมย์-รัชดา,จตุจักร
บ้านพิมแพร,จตุจักร
บ้านสวนธน,จตุจักร
บ้านสวนธน รัชดา,จตุจักร
บ้านแฝด ซอย รัชดาภิเษก32 แยก 5,จตุจักร
บ้านแฝด ซอย ลาดพร้าว31,จตุจักร
ประชานิเวศน์ คอนโด,จตุจักร
ประเสริฐสุข เพลส,จตุจักร
ปาล์ม สวีท คอนโด,จตุจักร
ปิยภิรมย์,จตุจักร
พรอมโต้ คอนโด รัชดา 32,จตุจักร
พรีมิโอ ควินโต คอนโด,จตุจักร
พรีมิโอ เวโทร,จตุจักร
พัฒนฉัตร สวีท,จตุจักร
พิศวิทย์ ทาวเวอร์,จตุจักร
พี.เอ.คอนโด,จตุจักร
พี.เอ.คอนโด 2,จตุจักร
พีท รัชดา คอนโดมิเนียม,จตุจักร
พูล ทิพย์ คอนโด เฮาส์,จตุจักร
ฟอร์โมซ่า ลาดพร้าว 7,จตุจักร
ฟินิ โฮม คอนโดมิเนียม,จตุจักร
ฟิโล ลาดพร้าว 18,จตุจักร
ฟีล คอนโด ลาดพร้าว 33,จตุจักร
ฟีล ทาวน์ ลาดพร้าว 35,จตุจักร
ฟีล พหล 34,จตุจักร
ฟีล รัชดา 36,จตุจักร
มอร์นิ่งไซด์ ไฮท์ รัชดา 30,จตุจักร
มอร์ราญา เพลส คอนโดมิเนียม - ยูเชป,จตุจักร
มาย คอนโด ลาดพร้าว 27,จตุจักร
มารุ ลาดพร้าว 15,จตุจักร
มิติ ชีวา เกษตร สเตชั่น,จตุจักร
ยัง เพลส แกรนด์ เลอ จาแดง พหลโยธิน 37,จตุจักร
ยู 2 คอนโด @ แยกเกษตร,จตุจักร
ยู @ พหลโยธิน สเตชั่น,จตุจักร
ยู คอนโด,จตุจักร
ยู ดีไลท์ รัชวิภา,จตุจักร
ยู ดีไลท์ แอท จตุจักร สเตชั่น,จตุจักร
ยู ทรี คอนโด @ แยกเกษตร,จตุจักร
ยู วิภา-ลาดพร้าว,จตุจักร
ยูดีไลท์ แอท พหลโยธิน สเตชั่น,จตุจักร
ยูไนเต็ดรัชดาลิฟวิ่ง เพลส,จตุจักร
รสา ทาวเวอร์ 2,จตุจักร
รอยัล รีเจ้นท์ รัชดา 36,จตุจักร
รัชดา ชวนชม แมนชั่น,จตุจักร
รัชดา พาวิลเลี่ยน,จตุจักร
รัชดา วิลล์,จตุจักร
รัชดา เทอเรส,จตุจักร
รัชดา เมซอง,จตุจักร
รัชดาสวีท คอนโด,จตุจักร
รัชอาภา ทาวเวอร์,จตุจักร
รัชโยธิน เพลส,จตุจักร
ริช โฮม ซิตตี้ @ รัชดาฯ 32,จตุจักร
รีเจ้นท์ โฮม 6 ประชาชื่น,จตุจักร
ลัคกี้ สตาร์ คอนโด,จตุจักร
ลาเมซอง พหลโยธิน 24,จตุจักร
ลิปป์ ลาดพร้าว 20,จตุจักร
ลิสส์ รัชโยธิน,จตุจักร
ลีโว ลาดพร้าว 18 โครงการ 1,จตุจักร
ลีโว ลาดพร้าว 18 โครงการ 2,จตุจักร
ลุมพินี ทาวน์ เพลส รัชโยธิน – เสนา,จตุจักร
ลุมพินี ทาวน์ เรสซิเดนซ์ ลาดพร้าว สเตชั่น,จตุจักร
ลุมพินี ทาวเวอร์ วิภาวดี-จตุจักร,จตุจักร
ลุมพินี พาร์ค พหล 32,จตุจักร
ลุมพินี พาร์ค วิภาวดี-จตุจักร,จตุจักร
ลุมพินี เพลส รัชโยธิน,จตุจักร
ลูกาโน ลาดพร้าว 18,จตุจักร
วนาภิรมย์ เพลส,จตุจักร
วรุณทิพย์ คอนโดมิเนียม,จตุจักร
วิซดอม อเวนิว รัชดา - ลาดพร้าว,จตุจักร
วินด์ รัชโยธิน,จตุจักร
วิภาวดี วิว,จตุจักร
วิภาวดี สวีท,จตุจักร
วิภาวี รัชดา-วิภาวดี 16,จตุจักร
วิลมอร์,จตุจักร
วีโน่ รัชดา 32,จตุจักร
ศุภาลัย คิวท์ รัชโยธิน-พหลโยธิน 34,จตุจักร
ศุภาลัย ซิตี้ รีสอร์ท รัชโยธิน - พหลโยธิน 32,จตุจักร
ศุภาลัย ปาร์ค พหลโยธิน,จตุจักร
ศุภาลัย ปาร์ค รัชโยธิน,จตุจักร
ศุภาลัย ปาร์ค เกษตร,จตุจักร
สายลม สวีท,จตุจักร
สาริน เพลส,จตุจักร
สิริ เมโทร,จตุจักร
สิริเมโทร รัชดา-วิภาวดี,จตุจักร
สุภาพงษ์ เพลส,จตุจักร
หมู่บ้านซีเมนต์ไทย,จตุจักร
หมู่บ้านบุษราคัมเพลส,จตุจักร
หมู่บ้านพหลโยธินกอล์ฟ,จตุจักร
อัลติจูด มาสเตอรี่ พหลโยธิน 24,จตุจักร
อัสสกาญจน์ เพลส ทวิน คอนโด,จตุจักร
อาคาร เล้าเป้งง้วน ทาวเวอร์,จตุจักร
อาภา เพลส,จตุจักร
อารียา ทู บี เกษตร-นวมินทร์,จตุจักร
อารียา สวนา เกษตร-นวมินทร์,จตุจักร
อาสตร้า คอนโดมิเนียม,จตุจักร
อีควิน็อกซ์,จตุจักร
อีควิน๊อกซ์ พหลโยธิน-วิภาวดี,จตุจักร
อีสท์ วิลเลจ,จตุจักร
เค เพลส อพาร์ทเม้นท์,จตุจักร
เคนซิงตัน พหล-เกษตร,จตุจักร
เคนซิงตัน เกษตร แคมปัส,จตุจักร
เจ ดับบลิว ซวีท อาคาร ซี,จตุจักร
เจ ดับบลิว ซวีท อาคาร ดี,จตุจักร
เจ ดับบลิว ซวีท อาคาร บี,จตุจักร
เจ ดับบลิว ซวีท อาคาร อี,จตุจักร
เจ ดับบลิว ซิตี้ รัชดาภิเษก 32,จตุจักร
เจ ดับบลิว ซิตี้ อาคาร บี,จตุจักร
เจ ดับบลิว เพลส,จตุจักร
เซียล่า ศรีปทุม,จตุจักร
เซ็นจูรี่ ปาร์ค,จตุจักร
เซ็นทรัล รัชโยธิน ปาร์ค,จตุจักร
เดนิม จตุจักร,จตุจักร
เดอะ คลาสซี่ รัชดาภิเษก 19,จตุจักร
เดอะ ควอเทียร์ รัชดา 32,จตุจักร
เดอะ คอลเลค รัชดา 32,จตุจักร
เดอะ คิวบ์ พรีเมียม รัชดา 32,จตุจักร
เดอะ คีย์ พหลโยธิน,จตุจักร
เดอะ ซีเล็คเต็ด เกษตร-งามวงศ์วาน บาย แอล.พี.เอ็น.,จตุจักร
เดอะ ซี้ด เตร์เร รัชโยธิน,จตุจักร
เดอะ ทรี คอนโด ลาดพร้าว 15,จตุจักร
เดอะ ทรี ลาดพร้าว 15,จตุจักร
เดอะ นิช โมโน รัชวิภา,จตุจักร
เดอะ พรีเว่ รัชดาภิเษก 30,จตุจักร
เดอะ พลิมเพลส,จตุจักร
เดอะ พอยท์ ลาดพร้าว 19,จตุจักร
เดอะ พีซ,จตุจักร
เดอะ มูฟ เกษตร,จตุจักร
เดอะ ยูนีค ลาดพร้าว 10,จตุจักร
เดอะ ยูนีค ลาดพร้าว 26,จตุจักร
เดอะ รอยัล วิภาวดี,จตุจักร
เดอะ รูม รัชดา-ลาดพร้าว,จตุจักร
เดอะ วอเตอร์ฟอร์ด รอยัล สูท เสนานิคม,จตุจักร
เดอะ วิลล์ เกษตรศาตร์,จตุจักร
เดอะ เครสท์ พาร์ค เรสซิเดนเซส,จตุจักร
เดอะ เซนต์ เรสิเดนเซส,จตุจักร
เดอะ เซสท ลาดพร้าว,จตุจักร
เดอะ เบลกราเวีย @ รัชดา-ลาดพร้าว 15,จตุจักร
เดอะ เมเปิล รัชดา 19,จตุจักร
เดอะ เลกาซี่ วิภาวดี,จตุจักร
เดอะ แกรนด์แมนชั่น(THE GRAND MANSION),จตุจักร
เดอะ แกลเลอรี่ เฮ้าส์ ลาดพร้าว ซอย 1,จตุจักร
เดอะ ไนน์ คอนโด งามวงศ์วาน,จตุจักร
เดอะ ไนน์ คอนโดมิเนียม 2,จตุจักร
เดอะ ไนน์ คอนโดมิเนียม 3,จตุจักร
เดอะ ไลท์ ลาดพร้าว,จตุจักร
เดอะ ไลน์ จตุจักร-หมอชิต,จตุจักร
เดอะ ไลน์ พหลโยธิน พาร์ค,จตุจักร
เดอะวิลล์ เอ็กซ์เพรส รัชโยธิน,จตุจักร
เดอะไพรเวซี่ จตุจักร,จตุจักร
เดอะไลท์ ลาดพร้าว,จตุจักร
เนเชอร์ เพลส 1,จตุจักร
เนเชอร์ เพลส 2,จตุจักร
เบญจศรี วิภาวดี,จตุจักร
เปรมสิริ บูทิค พาร์ค,จตุจักร
เปรมสิริ บูทิค พาร์ค อาคาร ซี,จตุจักร
เปรมสิริ บูทิค พาร์ค อาคาร ดี,จตุจักร
เปรมสิริ บูทิค พาร์ค อาคาร อี,จตุจักร
เพ็ญศิริ เพลซ,จตุจักร
เฟ-ลิค คอนโด ลาดพร้าว-วังหิน 79,จตุจักร
เมดัล ลาดพร้าว 35,จตุจักร
เมทริส ลาดพร้าว,จตุจักร
เมอร์ราญา เพลส คอนโดมิเนียม - ไอเชป,จตุจักร
เมอร์ราญา เพลส ลาดพร้าว 27,จตุจักร
เมืองไทยคอนโดเทล,จตุจักร
เมโทร ลักซ์ เกษตร,จตุจักร
เมโทร สกาย เกษตร,จตุจักร
เย็นสบายดี 3,จตุจักร
เย็นสบายดี คอนโด,จตุจักร
เย็นสบายดี รัชดา 30,จตุจักร
เลอ จาร์ดีน ยังเพลส,จตุจักร
เลิศ อุบล สกาย ไลฟ์ ทาวเวอร์,จตุจักร
เศรษฐบดี วิภาวดี 42,จตุจักร
เอลลิโอ เดล มอสส์ พหลโยธิน 34,จตุจักร
เอสตาเบ พหลโยธิน 18,จตุจักร
เอสเจ อินฟินิท วัน บิสซิเนส คอมเพล็กซ์,จตุจักร
เอเซ่ รัชดา,จตุจักร
เอเบิลส์ ลาดพร้าว 27,จตุจักร
เอ็กคลูซีพ เพลส,จตุจักร
เอ็ม จตุจักร,จตุจักร
เอ็ม ลาดพร้าว,จตุจักร
เฮ้าส์ 23 รัชดา-ลาดพร้าว,จตุจักร
แกรนด์ วิว คอนโดมิเนียม,จตุจักร
แจ่มมงคล,จตุจักร
แชปเตอร์วัน : เดอะแคมปัส (ลาดพร้าว),จตุจักร
แชปเตอร์วัน มิดทาวน์ ลาดพร้าว 24,จตุจักร
แชปเตอร์วัน เดอะ แคมปัส เกษตร,จตุจักร
แชปเตอร์วัน เดอะแคมปัส ลาดพร้าว 1,จตุจักร
แบงค์คอก เฟ'ลิซ วิภาวดี 30,จตุจักร
แบงค์คอก เฟ'ลิซ เมเจอร์ รัชโยธิน,จตุจักร
แฟมิลี่ ไลฟ์ คอนโด,จตุจักร
แมสซารีน รัชโยธิน,จตุจักร
แม็กซ์ซี่ คอนโด รัชโยธิน – พหลฯ 34,จตุจักร
แวนเทจ รัชวิภา,จตุจักร
แอทโมซ ลาดพร้าว 15,จตุจักร
แอล คราฟ รัชดา 32,จตุจักร
แอ็บสแตร็กส์ พหลโยธิน พาร์ค,จตุจักร
แอ็บสแตร็กส์ พหลโยธินพาร์ค เฟส 1,จตุจักร
โชคชัย ร่วมมิตร,จตุจักร
โซล รัชดาภิเษก 68,จตุจักร
โพลี เพลส คอนโด แอท พหลโยธิน 23,จตุจักร
โฟร์ สตรีท แมนชั่น,จตุจักร
โมดิซ รัชดา 32,จตุจักร
โมดิซ ลาดพร้าว 18,จตุจักร
โมโน เพลส คอนโดมิเนียม,จตุจักร
โอไอซี,จตุจักร
โฮป แอนด์ กาย คอนโดทาวน์,จตุจักร
ไดมอนด์ รัชดา เพลส 2,จตุจักร
ไนท์บริดจ์ สเปซ รัชโยธิน,จตุจักร
ไนท์บริดจ์ เกษตร โซไซตี้,จตุจักร
ไนท์บริดจ์ ไพร์ม รัชโยธิน,จตุจักร
ไลฟ์ ลาดพร้าว,จตุจักร
ไลฟ์ ลาดพร้าว วัลเล่ย์,จตุจักร
ไลฟ์ แอด ลาดพร้าว 18,จตุจักร
ไลฟ์ แอท พหล 18,จตุจักร
ไลฟ์ แอท รัชดา,จตุจักร
ไอ คอนโด เกษตร,จตุจักร
ไอดีโอ ลาดพร้าว 17,จตุจักร
ไอดีโอ ลาดพร้าว 5,จตุจักร
ไอเรส รัชดา-ลาดพร้าว,จตุจักร
ไอเวอรี่ รัชดา-ลาดพร้าว,จตุจักร
ไฮ ไรส์ รัชโยธิน สเตชั่น,จตุจักร
กรู๊ฟ รัชดา - พระราม 9,ดินแดง
กลางกรุง รีสอร์ท,ดินแดง
กลางกรุง รีสอร์ท (รัชดา ซอย 7),ดินแดง
ควินน์ คอนโด,ดินแดง
คอนโด มาเอสโตร 19 รัชดา19-วิภา,ดินแดง
คอนโด วัน รัชดา-ลาดพร้าว,ดินแดง
คาซ่า คอนโด อโศก - ดินแดง,ดินแดง
คาซ่า คอนโด อโศก-ดินแดง,ดินแดง
คาซ่า อโศก-ดินแดง,ดินแดง
ชาโตว์ อิน ทาวน์ รัชดา 13,ดินแดง
ชาโตว์ อิน ทาวน์ รัชดา 17,ดินแดง
ชาโตว์ อินทาวน์ รัชดา 19,ดินแดง
ชาโตว์ อินทาวน์ วิภาวดี 10,ดินแดง
ซิตี้ คอร์ท,ดินแดง
ซิตี้ รูม รัชดา-สุทธิสาร,ดินแดง
ซี.พี. ทาวเวอร์ 2 (ฟอร์จูนทาวน์),ดินแดง
ดิ เอ็กเซล รัชดา 17,ดินแดง
ดี คอนโด รัชดา 19,ดินแดง
ดี.ดี. ทาวเวอร์,ดินแดง
ที.วี.ซี. คอนโดมิเนียม,ดินแดง
ธารวิณ เพลส,ดินแดง
บูทิค รัชดา 2,ดินแดง
บูทีค รัชดา 17,ดินแดง
บ้านกลางกรุงรีสอร์ท รัชดา ซอย7,ดินแดง
พาโน วิลล์,ดินแดง
ฟิวส์ มิติ สุทธิสาร – รัชดา,ดินแดง
มาเอสโตร 03 รัชดา-พระราม 9,ดินแดง
รัชดา เพลส,ดินแดง
รัชดา โฮม,ดินแดง
รีเจ้นท์ รัชดา ทาวเวอร์,ดินแดง
รีเจ้นท์ โฮม 5 รัชดาภิเษก 19,ดินแดง
วิภาวดี เพลส,ดินแดง
ศรีวรา แมนชั่น,ดินแดง
ศุภาลัย ปาร์ค อโศก-รัชดา,ดินแดง
สันติ ทาวเวอร์ แมนชั่น,ดินแดง
หมู่บ้านอยู่เจริญ รัชดา ซอย 3,ดินแดง
ห้วยขวาง คอนโดมิเนียม,ดินแดง
อมันตา รัชดา,ดินแดง
อะไรส์ รัชดา 19,ดินแดง
อาคารภคินท์,ดินแดง
เค สยาม แมนชั่น,ดินแดง
เคส รัชดา คอนโดมิเนียม,ดินแดง
เซ็นทริค รัชดา-สุทธิสาร,ดินแดง
เดอะ คริส รัชดา,ดินแดง
เดอะ คริส รัชดา17,ดินแดง
เดอะ คริส เอ็กซ์เพรส 2,ดินแดง
เดอะ คริส เอ็กซ์เพรส 2,ดินแดง
เดอะ ทีค รัชดา 19,ดินแดง
เดอะ นิช รัชดา-ห้วยขวาง,ดินแดง
เดอะ โกลเด้น มาสเตอร์,ดินแดง
เดอะ ไลน์ อโศก-รัชดา,ดินแดง
เดอะคริส เอ็กซ์ตร้า 5,ดินแดง
เมโทร ลักซ์ รัชดา,ดินแดง
เมโทร สกาย รัชดา,ดินแดง
เมโทร เพลส,ดินแดง
เรสิเดนซี่ไฮทส์ คอนโด,ดินแดง
เลอริช รัชดา-สุทธิสาร,ดินแดง
เอ สเปซ อโศก-รัชดา,ดินแดง
เอ สเปซ ไอดี อโศก-รัชดา,ดินแดง
